User	connected	Subnet	Division	BU	City	State				
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.199.30.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.24.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.28.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.29.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.24.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.24.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.199.18.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.24.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.25.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.26.0	Retail	Corporate	Wellesley	MA	
WEL	10.160.27.0	Retail	Corporate	Wellesley	MA	
WHE	10.2.40.0	HCB	Aetna	Woodland	Hills	CA
WHE	10.8.253.0	HCB	Aetna	Woodland	Hills	CA
WHE	10.8.253.0	HCB	Aetna	Woodland	Hills	CA
WHE	10.8.253.0	HCB	Aetna	Woodland	Hills	CA
WHE	10.8.253.0	HCB	Aetna	Woodland	Hills	CA
WHE	10.168.245.0	HCB	Aetna	Woodland	Hills	CA
WHE	10.169.245.0	HCB	Aetna	Woodland	Hills	CA
WHE	10.170.245.0	HCB	Aetna	Woodland	Hills	CA
WHE	10.170.245.0	HCB	Aetna	Woodland	Hills	CA
WHE	10.171.245.0	HCB	Aetna	Woodland	Hills	CA
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.145.128.0	PBM	Corporate	Washington	DC	
WHG	10.218.106.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.218.106.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.218.106.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.12.0	PBM	Corporate	Washington	DC	
WHG	10.30.13.0	PBM	Corporate	Washington	DC	
WHG	10.30.14.0	PBM	Corporate	Washington	DC	
WHG	10.30.15.0	PBM	Corporate	Washington	DC	
WHG	10.218.106.0	PBM	Corporate	Washington	DC	
WHG	10.30.0.0	PBM	Corporate	Washington	DC	
WHG	10.30.1.0	PBM	Corporate	Washington	DC	
WHG	10.30.2.0	PBM	Corporate	Washington	DC	
WHG	10.30.3.0	PBM	Corporate	Washington	DC	
WHG	10.30.4.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.218.106.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.30.7.0	PBM	Corporate	Washington	DC	
WHG	10.218.106.0	PBM	Corporate	Washington	DC	
WHG	198.187.119.0	PBM	Corporate	Washington	DC	
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.145.0.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.38.227.0	PBM	CarePlus	West	Hollywood	CA
WHY	10.145.128.0	PBM	CarePlus	West	Hollywood	CA
WIN	10.27.1.0	HCB	Aetna	Windsor	CT	
WIN	10.27.1.0	HCB	Aetna	Windsor	CT	
WIN	10.27.2.0	HCB	Aetna	Windsor	CT	
WIN	10.27.3.0	HCB	Aetna	Windsor	CT	
WIN	10.27.3.0	HCB	Aetna	Windsor	CT	
WIN	10.27.4.0	HCB	Aetna	Windsor	CT	
WIN	10.27.5.0	HCB	Aetna	Windsor	CT	
WIN	10.27.5.0	HCB	Aetna	Windsor	CT	
WIN	10.27.6.0	HCB	Aetna	Windsor	CT	
WIN	10.27.16.0	HCB	Aetna	Windsor	CT	
WIN	10.27.16.0	HCB	Aetna	Windsor	CT	
WIN	10.27.23.0	HCB	Aetna	Windsor	CT	
WIN	10.27.23.0	HCB	Aetna	Windsor	CT	
WIN	10.27.24.0	HCB	Aetna	Windsor	CT	
WIN	10.27.30.0	HCB	Aetna	Windsor	CT	
WIN	10.27.30.0	HCB	Aetna	Windsor	CT	
WIN	10.27.32.0	HCB	Aetna	Windsor	CT	
WIN	10.27.34.0	HCB	Aetna	Windsor	CT	
WIN	10.27.36.0	HCB	Aetna	Windsor	CT	
WIN	10.27.44.0	HCB	Aetna	Windsor	CT	
WIN	10.27.44.0	HCB	Aetna	Windsor	CT	
WIN	10.27.45.0	HCB	Aetna	Windsor	CT	
WIN	10.27.46.0	HCB	Aetna	Windsor	CT	
WIN	10.27.46.0	HCB	Aetna	Windsor	CT	
WIN	10.27.102.0	HCB	Aetna	Windsor	CT	
WIN	10.27.104.0	HCB	Aetna	Windsor	CT	
WIN	10.27.108.0	HCB	Aetna	Windsor	CT	
WIN	10.27.108.0	HCB	Aetna	Windsor	CT	
WIN	10.27.113.0	HCB	Aetna	Windsor	CT	
WIN	10.27.116.0	HCB	Aetna	Windsor	CT	
WIN	10.27.116.0	HCB	Aetna	Windsor	CT	
WIN	10.27.117.0	HCB	Aetna	Windsor	CT	
WIN	10.27.117.0	HCB	Aetna	Windsor	CT	
WIN	10.27.121.0	HCB	Aetna	Windsor	CT	
WIN	10.27.122.0	HCB	Aetna	Windsor	CT	
WIN	10.27.122.0	HCB	Aetna	Windsor	CT	
WIN	10.27.125.0	HCB	Aetna	Windsor	CT	
WIN	10.27.130.0	HCB	Aetna	Windsor	CT	
WIN	10.27.132.0	HCB	Aetna	Windsor	CT	
WIN	10.27.132.0	HCB	Aetna	Windsor	CT	
WIN	10.27.142.0	HCB	Aetna	Windsor	CT	
WIN	10.27.142.0	HCB	Aetna	Windsor	CT	
WIN	10.27.152.0	HCB	Aetna	Windsor	CT	
WIN	10.27.154.0	HCB	Aetna	Windsor	CT	
WIN	10.27.154.0	HCB	Aetna	Windsor	CT	
WIN	10.27.156.0	HCB	Aetna	Windsor	CT	
WIN	10.27.158.0	HCB	Aetna	Windsor	CT	
WIN	10.27.158.0	HCB	Aetna	Windsor	CT	
WIN	10.27.160.0	HCB	Aetna	Windsor	CT	
WIN	10.27.162.0	HCB	Aetna	Windsor	CT	
WIN	10.27.162.0	HCB	Aetna	Windsor	CT	
WIN	10.27.173.0	HCB	Aetna	Windsor	CT	
WIN	10.27.173.0	HCB	Aetna	Windsor	CT	
WIN	10.27.201.0	HCB	Aetna	Windsor	CT	
WIN	10.27.201.0	HCB	Aetna	Windsor	CT	
WIN	10.27.203.0	HCB	Aetna	Windsor	CT	
WIN	10.27.203.0	HCB	Aetna	Windsor	CT	
WIN	10.27.204.0	HCB	Aetna	Windsor	CT	
WIN	10.27.205.0	HCB	Aetna	Windsor	CT	
WIN	10.27.206.0	HCB	Aetna	Windsor	CT	
WIN	10.27.206.0	HCB	Aetna	Windsor	CT	
WIN	10.27.207.0	HCB	Aetna	Windsor	CT	
WIN	10.27.207.0	HCB	Aetna	Windsor	CT	
WIN	10.27.238.0	HCB	Aetna	Windsor	CT	
WIN	10.27.238.0	HCB	Aetna	Windsor	CT	
WIN	10.27.254.0	HCB	Aetna	Windsor	CT	
WIN	10.27.254.0	HCB	Aetna	Windsor	CT	
WIN	10.27.255.0	HCB	Aetna	Windsor	CT	
WIN	10.40.128.0	HCB	Aetna	Windsor	CT	
WIN	10.40.128.0	HCB	Aetna	Windsor	CT	
WIN	10.40.129.0	HCB	Aetna	Windsor	CT	
WIN	10.40.130.0	HCB	Aetna	Windsor	CT	
WIN	10.40.131.0	HCB	Aetna	Windsor	CT	
WIN	10.40.131.0	HCB	Aetna	Windsor	CT	
WIN	10.40.132.0	HCB	Aetna	Windsor	CT	
WIN	10.40.132.0	HCB	Aetna	Windsor	CT	
WIN	10.40.133.0	HCB	Aetna	Windsor	CT	
WIN	10.40.134.0	HCB	Aetna	Windsor	CT	
WIN	10.40.135.0	HCB	Aetna	Windsor	CT	
WIN	10.40.135.0	HCB	Aetna	Windsor	CT	
WIN	10.40.136.0	HCB	Aetna	Windsor	CT	
WIN	10.40.137.0	HCB	Aetna	Windsor	CT	
WIN	10.40.137.0	HCB	Aetna	Windsor	CT	
WIN	10.40.138.0	HCB	Aetna	Windsor	CT	
WIN	10.40.138.0	HCB	Aetna	Windsor	CT	
WIN	10.40.140.0	HCB	Aetna	Windsor	CT	
WIN	10.40.140.0	HCB	Aetna	Windsor	CT	
WIN	10.40.142.0	HCB	Aetna	Windsor	CT	
WIN	10.40.144.0	HCB	Aetna	Windsor	CT	
WIN	10.40.146.0	HCB	Aetna	Windsor	CT	
WIN	10.40.148.0	HCB	Aetna	Windsor	CT	
WIN	10.40.149.0	HCB	Aetna	Windsor	CT	
WIN	10.40.149.0	HCB	Aetna	Windsor	CT	
WIN	10.40.150.0	HCB	Aetna	Windsor	CT	
WIN	10.40.152.0	HCB	Aetna	Windsor	CT	
WIN	10.40.154.0	HCB	Aetna	Windsor	CT	
WIN	10.40.154.0	HCB	Aetna	Windsor	CT	
WIN	10.40.156.0	HCB	Aetna	Windsor	CT	
WIN	10.40.156.0	HCB	Aetna	Windsor	CT	
WIN	10.40.160.0	HCB	Aetna	Windsor	CT	
WIN	10.40.163.0	HCB	Aetna	Windsor	CT	
WIN	10.40.163.0	HCB	Aetna	Windsor	CT	
WIN	10.40.166.0	HCB	Aetna	Windsor	CT	
WIN	10.40.168.0	HCB	Aetna	Windsor	CT	
WIN	10.40.168.0	HCB	Aetna	Windsor	CT	
WIN	10.40.169.0	HCB	Aetna	Windsor	CT	
WIN	10.40.170.0	HCB	Aetna	Windsor	CT	
WIN	10.40.171.0	HCB	Aetna	Windsor	CT	
WIN	10.40.171.0	HCB	Aetna	Windsor	CT	
WIN	10.40.172.0	HCB	Aetna	Windsor	CT	
WIN	10.40.172.0	HCB	Aetna	Windsor	CT	
WIN	10.40.173.0	HCB	Aetna	Windsor	CT	
WIN	10.40.173.0	HCB	Aetna	Windsor	CT	
WIN	10.40.179.0	HCB	Aetna	Windsor	CT	
WIN	10.40.184.0	HCB	Aetna	Windsor	CT	
WIN	10.40.186.0	HCB	Aetna	Windsor	CT	
WIN	10.40.188.0	HCB	Aetna	Windsor	CT	
WIN	10.40.188.0	HCB	Aetna	Windsor	CT	
WIN	10.40.190.0	HCB	Aetna	Windsor	CT	
WIN	10.40.190.0	HCB	Aetna	Windsor	CT	
WIN	10.40.201.0	HCB	Aetna	Windsor	CT	
WIN	10.40.201.0	HCB	Aetna	Windsor	CT	
WIN	10.40.203.0	HCB	Aetna	Windsor	CT	
WIN	10.40.203.0	HCB	Aetna	Windsor	CT	
WIN	10.40.204.0	HCB	Aetna	Windsor	CT	
WIN	10.40.205.0	HCB	Aetna	Windsor	CT	
WIN	10.40.206.0	HCB	Aetna	Windsor	CT	
WIN	10.40.206.0	HCB	Aetna	Windsor	CT	
WIN	10.40.207.0	HCB	Aetna	Windsor	CT	
WIN	10.40.207.0	HCB	Aetna	Windsor	CT	
WIN	10.40.239.0	HCB	Aetna	Windsor	CT	
WIN	10.40.239.0	HCB	Aetna	Windsor	CT	
WIN	10.27.1.0	HCB	Aetna	Windsor	CT	
WIN	10.27.2.0	HCB	Aetna	Windsor	CT	
WIN	10.27.2.0	HCB	Aetna	Windsor	CT	
WIN	10.27.3.0	HCB	Aetna	Windsor	CT	
WIN	10.27.4.0	HCB	Aetna	Windsor	CT	
WIN	10.27.4.0	HCB	Aetna	Windsor	CT	
WIN	10.27.5.0	HCB	Aetna	Windsor	CT	
WIN	10.27.6.0	HCB	Aetna	Windsor	CT	
WIN	10.27.6.0	HCB	Aetna	Windsor	CT	
WIN	10.27.16.0	HCB	Aetna	Windsor	CT	
WIN	10.27.23.0	HCB	Aetna	Windsor	CT	
WIN	10.27.24.0	HCB	Aetna	Windsor	CT	
WIN	10.27.30.0	HCB	Aetna	Windsor	CT	
WIN	10.27.32.0	HCB	Aetna	Windsor	CT	
WIN	10.27.32.0	HCB	Aetna	Windsor	CT	
WIN	10.27.34.0	HCB	Aetna	Windsor	CT	
WIN	10.27.34.0	HCB	Aetna	Windsor	CT	
WIN	10.27.36.0	HCB	Aetna	Windsor	CT	
WIN	10.27.36.0	HCB	Aetna	Windsor	CT	
WIN	10.27.44.0	HCB	Aetna	Windsor	CT	
WIN	10.27.45.0	HCB	Aetna	Windsor	CT	
WIN	10.27.45.0	HCB	Aetna	Windsor	CT	
WIN	10.27.46.0	HCB	Aetna	Windsor	CT	
WIN	10.27.102.0	HCB	Aetna	Windsor	CT	
WIN	10.27.102.0	HCB	Aetna	Windsor	CT	
WIN	10.27.104.0	HCB	Aetna	Windsor	CT	
WIN	10.27.104.0	HCB	Aetna	Windsor	CT	
WIN	10.27.108.0	HCB	Aetna	Windsor	CT	
WIN	10.27.108.0	HCB	Aetna	Windsor	CT	
WIN	10.27.113.0	HCB	Aetna	Windsor	CT	
WIN	10.27.113.0	HCB	Aetna	Windsor	CT	
WIN	10.27.116.0	HCB	Aetna	Windsor	CT	
WIN	10.27.117.0	HCB	Aetna	Windsor	CT	
WIN	10.27.121.0	HCB	Aetna	Windsor	CT	
WIN	10.27.121.0	HCB	Aetna	Windsor	CT	
WIN	10.27.122.0	HCB	Aetna	Windsor	CT	
WIN	10.27.125.0	HCB	Aetna	Windsor	CT	
WIN	10.27.125.0	HCB	Aetna	Windsor	CT	
WIN	10.27.130.0	HCB	Aetna	Windsor	CT	
WIN	10.27.130.0	HCB	Aetna	Windsor	CT	
WIN	10.27.132.0	HCB	Aetna	Windsor	CT	
WIN	10.27.142.0	HCB	Aetna	Windsor	CT	
WIN	10.27.152.0	HCB	Aetna	Windsor	CT	
WIN	10.27.152.0	HCB	Aetna	Windsor	CT	
WIN	10.27.154.0	HCB	Aetna	Windsor	CT	
WIN	10.27.156.0	HCB	Aetna	Windsor	CT	
WIN	10.27.156.0	HCB	Aetna	Windsor	CT	
WIN	10.27.158.0	HCB	Aetna	Windsor	CT	
WIN	10.27.160.0	HCB	Aetna	Windsor	CT	
WIN	10.27.160.0	HCB	Aetna	Windsor	CT	
WIN	10.27.162.0	HCB	Aetna	Windsor	CT	
WIN	10.27.173.0	HCB	Aetna	Windsor	CT	
WIN	10.27.201.0	HCB	Aetna	Windsor	CT	
WIN	10.27.203.0	HCB	Aetna	Windsor	CT	
WIN	10.27.204.0	HCB	Aetna	Windsor	CT	
WIN	10.27.204.0	HCB	Aetna	Windsor	CT	
WIN	10.27.205.0	HCB	Aetna	Windsor	CT	
WIN	10.27.205.0	HCB	Aetna	Windsor	CT	
WIN	10.27.206.0	HCB	Aetna	Windsor	CT	
WIN	10.27.207.0	HCB	Aetna	Windsor	CT	
WIN	10.27.238.0	HCB	Aetna	Windsor	CT	
WIN	10.27.254.0	HCB	Aetna	Windsor	CT	
WIN	10.27.254.0	HCB	Aetna	Windsor	CT	
WIN	10.27.255.0	HCB	Aetna	Windsor	CT	
WIN	10.40.128.0	HCB	Aetna	Windsor	CT	
WIN	10.40.129.0	HCB	Aetna	Windsor	CT	
WIN	10.40.129.0	HCB	Aetna	Windsor	CT	
WIN	10.40.130.0	HCB	Aetna	Windsor	CT	
WIN	10.40.130.0	HCB	Aetna	Windsor	CT	
WIN	10.40.131.0	HCB	Aetna	Windsor	CT	
WIN	10.40.132.0	HCB	Aetna	Windsor	CT	
WIN	10.40.133.0	HCB	Aetna	Windsor	CT	
WIN	10.40.133.0	HCB	Aetna	Windsor	CT	
WIN	10.40.134.0	HCB	Aetna	Windsor	CT	
WIN	10.40.134.0	HCB	Aetna	Windsor	CT	
WIN	10.40.135.0	HCB	Aetna	Windsor	CT	
WIN	10.40.136.0	HCB	Aetna	Windsor	CT	
WIN	10.40.136.0	HCB	Aetna	Windsor	CT	
WIN	10.40.137.0	HCB	Aetna	Windsor	CT	
WIN	10.40.138.0	HCB	Aetna	Windsor	CT	
WIN	10.40.140.0	HCB	Aetna	Windsor	CT	
WIN	10.40.142.0	HCB	Aetna	Windsor	CT	
WIN	10.40.142.0	HCB	Aetna	Windsor	CT	
WIN	10.40.144.0	HCB	Aetna	Windsor	CT	
WIN	10.40.144.0	HCB	Aetna	Windsor	CT	
WIN	10.40.146.0	HCB	Aetna	Windsor	CT	
WIN	10.40.146.0	HCB	Aetna	Windsor	CT	
WIN	10.40.148.0	HCB	Aetna	Windsor	CT	
WIN	10.40.148.0	HCB	Aetna	Windsor	CT	
WIN	10.40.149.0	HCB	Aetna	Windsor	CT	
WIN	10.40.150.0	HCB	Aetna	Windsor	CT	
WIN	10.40.150.0	HCB	Aetna	Windsor	CT	
WIN	10.40.152.0	HCB	Aetna	Windsor	CT	
WIN	10.40.152.0	HCB	Aetna	Windsor	CT	
WIN	10.40.154.0	HCB	Aetna	Windsor	CT	
WIN	10.40.156.0	HCB	Aetna	Windsor	CT	
WIN	10.40.160.0	HCB	Aetna	Windsor	CT	
WIN	10.40.160.0	HCB	Aetna	Windsor	CT	
WIN	10.40.163.0	HCB	Aetna	Windsor	CT	
WIN	10.40.166.0	HCB	Aetna	Windsor	CT	
WIN	10.40.166.0	HCB	Aetna	Windsor	CT	
WIN	10.40.168.0	HCB	Aetna	Windsor	CT	
WIN	10.40.169.0	HCB	Aetna	Windsor	CT	
WIN	10.40.169.0	HCB	Aetna	Windsor	CT	
WIN	10.40.170.0	HCB	Aetna	Windsor	CT	
WIN	10.40.170.0	HCB	Aetna	Windsor	CT	
WIN	10.40.171.0	HCB	Aetna	Windsor	CT	
WIN	10.40.172.0	HCB	Aetna	Windsor	CT	
WIN	10.40.173.0	HCB	Aetna	Windsor	CT	
WIN	10.40.179.0	HCB	Aetna	Windsor	CT	
WIN	10.40.179.0	HCB	Aetna	Windsor	CT	
WIN	10.40.184.0	HCB	Aetna	Windsor	CT	
WIN	10.40.184.0	HCB	Aetna	Windsor	CT	
WIN	10.40.186.0	HCB	Aetna	Windsor	CT	
WIN	10.40.186.0	HCB	Aetna	Windsor	CT	
WIN	HCB	Aetna	Windsor	CT		
WIN	10.40.188.0	HCB	Aetna	Windsor	CT	
WIN	10.40.190.0	HCB	Aetna	Windsor	CT	
WIN	10.40.201.0	HCB	Aetna	Windsor	CT	
WIN	10.40.203.0	HCB	Aetna	Windsor	CT	
WIN	10.40.204.0	HCB	Aetna	Windsor	CT	
WIN	10.40.204.0	HCB	Aetna	Windsor	CT	
WIN	10.40.205.0	HCB	Aetna	Windsor	CT	
WIN	10.40.205.0	HCB	Aetna	Windsor	CT	
WIN	10.40.206.0	HCB	Aetna	Windsor	CT	
WIN	10.40.207.0	HCB	Aetna	Windsor	CT	
WIN	10.40.239.0	HCB	Aetna	Windsor	CT	
WIN	10.12.8.0	HCB	Aetna	Windsor	CT	
WIN	10.12.8.0	HCB	Aetna	Windsor	CT	
WIN	10.55.152.0	HCB	Aetna	Windsor	CT	
WIN	10.55.152.0	HCB	Aetna	Windsor	CT	
WIN	10.55.159.0	HCB	Aetna	Windsor	CT	
WIN	10.55.159.0	HCB	Aetna	Windsor	CT	
WIN	10.55.160.0	HCB	Aetna	Windsor	CT	
WIN	10.55.160.0	HCB	Aetna	Windsor	CT	
WIN	10.55.161.0	HCB	Aetna	Windsor	CT	
WIN	10.55.161.0	HCB	Aetna	Windsor	CT	
WIN	157.121.97.0	HCB	Aetna	Windsor	CT	
WIN	157.121.97.0	HCB	Aetna	Windsor	CT	
WIN	167.69.10.0	HCB	Aetna	Windsor	CT	
WIN	167.69.27.0	HCB	Aetna	Windsor	CT	
WIN	167.69.27.0	HCB	Aetna	Windsor	CT	
WIN	167.69.62.0	HCB	Aetna	Windsor	CT	
WIN	167.69.62.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.216.0	HCB	Aetna	Windsor	CT	
WIN	10.12.8.0	HCB	Aetna	Windsor	CT	
WIN	10.12.8.0	HCB	Aetna	Windsor	CT	
WIN	10.55.152.0	HCB	Aetna	Windsor	CT	
WIN	10.55.152.0	HCB	Aetna	Windsor	CT	
WIN	10.55.159.0	HCB	Aetna	Windsor	CT	
WIN	10.55.159.0	HCB	Aetna	Windsor	CT	
WIN	10.55.160.0	HCB	Aetna	Windsor	CT	
WIN	10.55.161.0	HCB	Aetna	Windsor	CT	
WIN	157.121.97.0	HCB	Aetna	Windsor	CT	
WIN	157.121.97.0	HCB	Aetna	Windsor	CT	
WIN	167.69.10.0	HCB	Aetna	Windsor	CT	
WIN	167.69.27.0	HCB	Aetna	Windsor	CT	
WIN	167.69.27.0	HCB	Aetna	Windsor	CT	
WIN	167.69.62.0	HCB	Aetna	Windsor	CT	
WIN	167.69.62.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.91.0	HCB	Aetna	Windsor	CT	
WIN	167.69.134.0	HCB	Aetna	Windsor	CT	
WIN	167.69.134.0	HCB	Aetna	Windsor	CT	
WIN	167.69.134.0	HCB	Aetna	Windsor	CT	
WIN	167.69.216.0	HCB	Aetna	Windsor	CT	
WIN	10.8.147.0	HCB	Aetna	Windsor	CT	
WIN	10.8.147.0	HCB	Aetna	Windsor	CT	
WIN	10.8.147.0	HCB	Aetna	Windsor	CT	
WIN	10.12.8.0	HCB	Aetna	Windsor	CT	
WIN	10.12.8.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.15.2.0	HCB	Aetna	Windsor	CT	
WIN	10.130.68.0	HCB	Aetna	Windsor	CT	
WIN	10.8.147.0	HCB	Aetna	Windsor	CT	
WIN	10.8.147.0	HCB	Aetna	Windsor	CT	
WIN	10.8.147.0	HCB	Aetna	Windsor	CT	
WIN	10.12.8.0	HCB	Aetna	Windsor	CT	
WIN	10.12.8.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.15.2.0	HCB	Aetna	Windsor	CT	
WIN	10.140.68.0	HCB	Aetna	Windsor	CT	
WIN	10.2.80.0	HCB	Aetna	Windsor	CT	
WIN	10.15.2.0	HCB	Aetna	Windsor	CT	
WIN	10.15.2.0	HCB	Aetna	Windsor	CT	
WIN	10.112.204.0	HCB	Aetna	Windsor	CT	
WIN	10.2.98.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.162.90.0	HCB	Aetna	Windsor	CT	
WIN	10.196.8.0	HCB	Aetna	Windsor	CT	
WIN	10.2.98.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.162.91.0	HCB	Aetna	Windsor	CT	
WIN	10.196.9.0	HCB	Aetna	Windsor	CT	
WIN	10.2.98.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.13.7.0	HCB	Aetna	Windsor	CT	
WIN	10.162.92.0	HCB	Aetna	Windsor	CT	
WIN	10.196.10.0	HCB	Aetna	Windsor	CT	
WIN	172.28.32.0	HCB	Aetna	Windsor	CT	
WLM	10.203.242.0	Retail	Omnicare	Williamsport	PA	
WLM	10.203.242.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.148.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.149.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.150.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.150.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.151.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.151.0	Retail	Omnicare	Williamsport	PA	
WLM	10.203.18.0	Retail	Omnicare	Williamsport	PA	
WLM	10.203.24.0	Retail	Omnicare	Williamsport	PA	
WLM	10.203.242.0	Retail	Omnicare	Williamsport	PA	
WLM	10.203.242.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.151.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.151.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.151.0	Retail	Omnicare	Williamsport	PA	
WLM	10.203.21.0	Retail	Omnicare	Williamsport	PA	
WLM	10.203.27.0	Retail	Omnicare	Williamsport	PA	
WLM	10.203.242.0	Retail	Omnicare	Williamsport	PA	
WLM	10.203.242.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.151.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.151.0	Retail	Omnicare	Williamsport	PA	
WLM	10.225.151.0	Retail	Omnicare	Williamsport	PA	
WLN	10.8.226.0	HCB	Aetna	Concord	CA	
WLN	10.8.226.0	HCB	Aetna	Concord	CA	
WLN	10.8.226.0	HCB	Aetna	Concord	CA	
WLN	10.8.226.0	HCB	Aetna	Concord	CA	
WLN	10.8.226.0	HCB	Aetna	Concord	CA	
WLN	10.13.45.0	HCB	Aetna	Concord	CA	
